title,epicurious_url,found_exact,match_type,n_candidates_seen,pages_visited,stopped_reason
Thick Focaccia ,https://www.epicurious.com/recipes/food/views/thick-focaccia-13559,True,exact_title,12,0,found_on_page_1_exact_title
Spicy Peanut Sauce ,https://www.epicurious.com/recipes/food/views/spicy-peanut-sauce-10602,True,exact_title,12,0,found_on_page_1_exact_title
"Sauteed Fennel, Capers and Arugula ",https://www.epicurious.com/recipes/food/views/sauteed-fennel-capers-and-arugula-5135,True,exact_title,12,0,found_on_page_1_exact_title
Zucchini in Tomato Sauce ,https://www.epicurious.com/recipes/food/views/zucchini-in-tomato-sauce-20008,True,exact_title,36,2,found_on_page_3_exact_title
"Pizza with Sausage, Sauerkraut and Swiss Cheese ",https://www.epicurious.com/recipes/food/views/pizza-with-sausage-sauerkraut-and-swiss-cheese-5450,True,exact_title,12,0,found_on_page_1_exact_title
Oatmeal Coconut Raspberry Bars ,https://www.epicurious.com/recipes/food/views/oatmeal-coconut-raspberry-bars-106179,True,exact_title,12,0,found_on_page_1_exact_title
Ravioli with Herbed Walnut Sauce ,https://www.epicurious.com/recipes/food/views/ravioli-with-herbed-walnut-sauce-105957,True,exact_title,12,0,found_on_page_1_exact_title
Creamy Southwestern Potato Salad ,https://www.epicurious.com/recipes/food/views/creamy-southwestern-potato-salad-232370,True,exact_title,12,0,found_on_page_1_exact_title
Southern Fried Catfish ,https://www.epicurious.com/recipes/food/views/southern-fried-catfish-108345,True,exact_title,12,0,found_on_page_1_exact_title
Parmesan Sage Polenta Sticks ,https://www.epicurious.com/recipes/food/views/parmesan-sage-polenta-sticks-10088,True,exact_title,12,0,found_on_page_1_exact_title
Pineapple-Jalapeño Relish ,https://www.epicurious.com/recipes/food/views/pineapple-jalapeno-relish-108312,True,exact_title,12,0,found_on_page_1_exact_title
Shredded Pork with Garlic Sauce ,https://www.epicurious.com/recipes/food/views/shredded-pork-with-garlic-sauce-237523,True,exact_title,12,0,found_on_page_1_exact_title
Wilted Mustard Greens ,https://www.epicurious.com/recipes/food/views/wilted-mustard-greens-109100,True,exact_title,12,0,found_on_page_1_exact_title
"Vegetable, Bean and Pasta Soup ",https://www.epicurious.com/recipes/food/views/vegetable-bean-and-pasta-soup-1994,True,exact_title,60,4,found_on_page_5_exact_title
Three Berry Butter Cake ,https://www.epicurious.com/recipes/food/views/three-berry-butter-cake-103684,True,exact_title,12,0,found_on_page_1_exact_title
"Purple Potato, Sugar Snap Pea, and Mint Salad ",https://www.epicurious.com/recipes/food/views/purple-potato-sugar-snap-pea-and-mint-salad-14021,True,exact_title,12,0,found_on_page_1_exact_title
Tomato-Water Bloody Mary ,https://www.epicurious.com/recipes/food/views/tomato-water-bloody-mary-366754,True,exact_title,12,0,found_on_page_1_exact_title
Linguine with Shrimp and Plum Tomatoes ,https://www.epicurious.com/recipes/food/views/linguine-with-shrimp-and-plum-tomatoes-104810,True,exact_title,12,0,found_on_page_1_exact_title
Pop's No-Cook Barbecue Sauce ,https://www.epicurious.com/recipes/food/views/pops-no-cook-barbecue-sauce-4250,True,exact_title,12,0,found_on_page_1_exact_title
Beer-Braised Hot Dogs with Braised Sauerkraut ,https://www.epicurious.com/recipes/food/views/beer-braised-hot-dogs-with-braised-sauerkraut-353818,True,exact_title,12,0,found_on_page_1_exact_title
Cargamanto and Green-Bean Salad with Chimichurri Dressing ,https://www.epicurious.com/recipes/food/views/cargamanto-and-green-bean-salad-with-chimichurri-dressing-239692,True,exact_title,12,0,found_on_page_1_exact_title
Soy-Pickled Jalapeños ,https://www.epicurious.com/recipes/food/views/soy-pickled-jalapenos-351893,True,exact_title,12,0,found_on_page_1_exact_title
Creamy Forest Mushroom Soup ,https://www.epicurious.com/recipes/food/views/creamy-forest-mushroom-soup-15617,True,exact_title,12,0,found_on_page_1_exact_title
Skillet-Toasted Quinoa ,https://www.epicurious.com/recipes/food/views/skillet-toasted-quinoa-56389936,True,exact_title,12,0,found_on_page_1_exact_title
Chocolate-Glazed Chocolate Pear Torte ,https://www.epicurious.com/recipes/food/views/chocolate-glazed-chocolate-pear-torte-5747,True,exact_title,12,0,found_on_page_1_exact_title
Whole Wheat Pancake and Waffle Mix ,https://www.epicurious.com/recipes/food/views/whole-wheat-pancake-and-waffle-mix-56389938,True,exact_title,11,0,found_on_page_1_exact_title
Risotto with Tuscan Kale and Toasted Pumpkin Seeds ,https://www.epicurious.com/recipes/food/views/risotto-with-tuscan-kale-and-toasted-pumpkin-seeds-107016,True,exact_title,12,0,found_on_page_1_exact_title
Mashed Potatoes with Parsnips and Carrots ,https://www.epicurious.com/recipes/food/views/mashed-potatoes-with-parsnips-and-carrots-15574,True,exact_title,11,0,found_on_page_1_exact_title
Spinach Gnocchi Gratin ,https://www.epicurious.com/recipes/food/views/spinach-gnocchi-gratin-11881,True,exact_title,12,0,found_on_page_1_exact_title
Emerald Isle ,https://www.epicurious.com/recipes/food/views/emerald-isle-200461,True,exact_title,11,0,found_on_page_1_exact_title
Mashed Potatoes with Cilantro and Roasted Chilies ,https://www.epicurious.com/recipes/food/views/mashed-potatoes-with-cilantro-and-roasted-chilies-3121,True,exact_title,12,0,found_on_page_1_exact_title
Red-Wine-Braised Oxtails ,https://www.epicurious.com/recipes/food/views/red-wine-braised-oxtails-14520,True,exact_title,12,0,found_on_page_1_exact_title
Platter of Roasted Shellfish with Trio of Sauces ,https://www.epicurious.com/recipes/food/views/platter-of-roasted-shellfish-with-trio-of-sauces-235153,True,exact_title,12,0,found_on_page_1_exact_title
Mustard-Seed-Crusted Prime Rib Roast with Roasted Balsamic Onions ,https://www.epicurious.com/recipes/food/views/mustard-seed-crusted-prime-rib-roast-with-roasted-balsamic-onions-362529,True,exact_title,12,0,found_on_page_1_exact_title
Katniss's Favorite Lamb Stew with Dried Plums ,https://www.epicurious.com/recipes/food/views/katnisss-favorite-lamb-stew-with-dried-plums-395189,True,exact_title,12,0,found_on_page_1_exact_title
Spiced Carrot and Zucchini Quinoa ,https://www.epicurious.com/recipes/food/views/spiced-carrot-and-zucchini-quinoa-237908,True,exact_title,12,0,found_on_page_1_exact_title
Cranberry Cinnamon Clafoutis ,https://www.epicurious.com/recipes/food/views/cranberry-cinnamon-clafoutis-240943,True,exact_title,12,0,found_on_page_1_exact_title
Damson Tartlets ,https://www.epicurious.com/recipes/food/views/damson-tartlets-240164,True,exact_title,12,0,found_on_page_1_exact_title
Bacon and Blue Cheese Salad with Caesar Dressing ,https://www.epicurious.com/recipes/food/views/bacon-and-blue-cheese-salad-with-caesar-dressing-2553,True,exact_title,12,0,found_on_page_1_exact_title
Almond-Lemon Torte with Fresh Strawberries ,https://www.epicurious.com/recipes/food/views/almond-lemon-torte-with-fresh-strawberries-241871,True,exact_title,12,0,found_on_page_1_exact_title
Green Onion-Dill Matzo Balls ,https://www.epicurious.com/recipes/food/views/green-onion-dill-matzo-balls-103303,True,exact_title,24,1,found_on_page_2_exact_title
Grasshopper Hot Chocolate ,https://www.epicurious.com/recipes/food/views/grasshopper-hot-chocolate-200615,True,exact_title,11,0,found_on_page_1_exact_title
Chicken and Mushroom Enchiladas ,https://www.epicurious.com/recipes/food/views/chicken-and-mushroom-enchiladas-1312,True,exact_title,12,0,found_on_page_1_exact_title
Sweet Potato Purée with Brown Sugar and Sherry ,https://www.epicurious.com/recipes/food/views/sweet-potato-puree-with-brown-sugar-and-sherry-102497,True,exact_title,35,2,found_on_page_3_exact_title
Ricotta Gnocchi with Leeks and Fava Beans ,https://www.epicurious.com/recipes/food/views/ricotta-gnocchi-with-leeks-and-fava-beans-232095,True,exact_title,12,0,found_on_page_1_exact_title
"Roasted Tomatoes with Anchovies, Garlic and Parsley ",https://www.epicurious.com/recipes/food/views/roasted-tomatoes-with-anchovies-garlic-and-parsley-103459,True,exact_title,12,0,found_on_page_1_exact_title
Buck's Fizz II ,https://www.epicurious.com/recipes/food/views/bucks-fizz-ii-102793,True,exact_title,12,0,found_on_page_1_exact_title
Spicy Baked Shrimp ,https://www.epicurious.com/recipes/food/views/spicy-baked-shrimp-1428,True,exact_title,24,1,found_on_page_2_exact_title
Skirt Steak with Mushrooms and Chipotle Aïoli ,https://www.epicurious.com/recipes/food/views/skirt-steak-with-mushrooms-and-chipotle-aioli-4269,True,exact_title,12,0,found_on_page_1_exact_title
Grilled Pork Tenderloin and Belgian Endive and Tomato Chile Jam ,https://www.epicurious.com/recipes/food/views/grilled-pork-tenderloin-and-belgian-endive-and-tomato-chile-jam-109740,True,exact_title,12,0,found_on_page_1_exact_title
Ham and Sweet Potato Hash with Fried Eggs ,https://www.epicurious.com/recipes/food/views/ham-and-sweet-potato-hash-with-fried-eggs-233143,True,exact_title,12,0,found_on_page_1_exact_title
Chicken and Vegetable Sauté Over Herbed Polenta Triangles ,https://www.epicurious.com/recipes/food/views/chicken-and-vegetable-saute-over-herbed-polenta-triangles-3160,True,exact_title,12,0,found_on_page_1_exact_title
Herbed Polenta Triangles ,https://www.epicurious.com/recipes/food/views/herbed-polenta-triangles-3161,True,exact_title,12,0,found_on_page_1_exact_title
Chocolate-Dipped Cherries ,https://www.epicurious.com/recipes/food/views/chocolate-dipped-cherries-101675,True,exact_title,12,0,found_on_page_1_exact_title
"Grilled Bread Topped with Arugula, Goat Cheese, Olives and Onions ",https://www.epicurious.com/recipes/food/views/grilled-bread-topped-with-arugula-goat-cheese-olives-and-onions-101836,True,exact_title,12,0,found_on_page_1_exact_title
Cherry-Fudge Brownies with Chocolate Sauce and Chocolate-Dipped Cherries ,https://www.epicurious.com/recipes/food/views/cherry-fudge-brownies-with-chocolate-sauce-and-chocolate-dipped-cherries-101674,True,exact_title,12,0,found_on_page_1_exact_title
Veal with Eggplant and Prosciutto ,https://www.epicurious.com/recipes/food/views/veal-with-eggplant-and-prosciutto-105992,True,exact_title,12,0,found_on_page_1_exact_title
Toasted Salted Pumpkin Seeds ,https://www.epicurious.com/recipes/food/views/toasted-salted-pumpkin-seeds-102960,True,exact_title,12,0,found_on_page_1_exact_title
Spiced Pumpkin Cheesecake with Caramel-Bourbon Sauce ,https://www.epicurious.com/recipes/food/views/spiced-pumpkin-cheesecake-with-caramel-bourbon-sauce-233179,True,exact_title,12,0,found_on_page_1_exact_title
Wild Blueberry Pie with Almond Crumble Topping ,https://www.epicurious.com/recipes/food/views/wild-blueberry-pie-with-almond-crumble-topping-238822,True,exact_title,12,0,found_on_page_1_exact_title
"Cumin Seed Roasted Cauliflower with Salted Yogurt, Mint, and Pomegranate Seeds ",https://www.epicurious.com/recipes/food/views/cumin-seed-roasted-cauliflower-with-salted-yogurt-mint-and-pomegranate-seeds-367178,True,exact_title,12,0,found_on_page_1_exact_title
Peach Soup ,https://www.epicurious.com/recipes/food/views/peach-soup-103739,True,exact_title,12,0,found_on_page_1_exact_title
Pineapple-Coconut Napoleons with Mascarpone Cream and Pineapple Syrup ,https://www.epicurious.com/recipes/food/views/pineapple-coconut-napoleons-with-mascarpone-cream-and-pineapple-syrup-4244,True,exact_title,12,0,found_on_page_1_exact_title
Lime and Chile Sauce ,https://www.epicurious.com/recipes/food/views/lime-and-chile-sauce-108117,True,exact_title,12,0,found_on_page_1_exact_title
Fresh Pineapple and Rum Punch ,https://www.epicurious.com/recipes/food/views/fresh-pineapple-and-rum-punch-201238,True,exact_title,12,0,found_on_page_1_exact_title
Almond and Jam Tart ,https://www.epicurious.com/recipes/food/views/gluten-free-almond-and-jam-tart,True,exact_title,11,0,found_on_page_1_exact_title
Grilled Sweetbreads ,https://www.epicurious.com/recipes/food/views/grilled-sweetbreads-234665,True,exact_title,12,0,found_on_page_1_exact_title
Carrot Purée ,https://www.epicurious.com/recipes/food/views/carrot-puree-109034,True,exact_title,12,0,found_on_page_1_exact_title
Parmesan Potato-Stuffed Roasted Onions ,https://www.epicurious.com/recipes/food/views/parmesan-potato-stuffed-roasted-onions-14270,True,exact_title,12,0,found_on_page_1_exact_title
Braised Beef Brisket ,https://www.epicurious.com/recipes/food/views/braised-beef-brisket-355532,True,exact_title,12,0,found_on_page_1_exact_title
"Sweet Potatoes, Apples, and Braising Greens ",https://www.epicurious.com/recipes/food/views/sweet-potatoes-apples-and-braising-greens-240487,True,exact_title,12,0,found_on_page_1_exact_title
Pollyanna ,https://www.epicurious.com/recipes/food/views/pollyanna-201010,True,exact_title,12,0,found_on_page_1_exact_title
Black Bean Mussels ,https://www.epicurious.com/recipes/food/views/black-bean-mussels-232780,True,exact_title,12,0,found_on_page_1_exact_title
Swiss Chard with Horseradish ,https://www.epicurious.com/recipes/food/views/swiss-chard-with-horseradish-51142410,True,exact_title,12,0,found_on_page_1_exact_title
"Cucumber, Sweet Onion, and Mint with Curried Mayonnaise on Peasant Bread ",https://www.epicurious.com/recipes/food/views/cucumber-sweet-onion-and-mint-with-curried-mayonnaise-on-peasant-bread-10476,True,exact_title,8,0,found_on_page_1_exact_title
Buttermilk-Blue Cheese Dip ,https://www.epicurious.com/recipes/food/views/buttermilk-blue-cheese-dip-388711,True,exact_title,12,0,found_on_page_1_exact_title
Herbed Goat Cheese Toasts ,https://www.epicurious.com/recipes/food/views/herbed-goat-cheese-toasts-14960,True,exact_title,12,0,found_on_page_1_exact_title
New England Sausage Stuffing with Maple Corn Bread ,https://www.epicurious.com/recipes/food/views/new-england-sausage-stuffing-with-maple-corn-bread-105804,True,exact_title,12,0,found_on_page_1_exact_title
Barley-Stuffed Peppers ,https://www.epicurious.com/recipes/food/views/barley-stuffed-peppers-56390145,True,exact_title,12,0,found_on_page_1_exact_title
Dirty Fried Rice ,https://www.epicurious.com/recipes/food/views/dirty-fried-rice-51248620,True,exact_title,12,0,found_on_page_1_exact_title
Bourbon-Glazed Baby Back Ribs ,https://www.epicurious.com/recipes/food/views/bourbon-glazed-baby-back-ribs-235341,True,exact_title,12,0,found_on_page_1_exact_title
Chicken Salad with Grapes and Walnuts ,https://www.epicurious.com/recipes/food/views/chicken-salad,True,exact_title,12,0,found_on_page_1_exact_title
Spiced Turkey Breast with Red Cabbage Slaw ,https://www.epicurious.com/recipes/food/views/spiced-turkey-breast-with-red-cabbage-slaw-105711,True,exact_title,12,0,found_on_page_1_exact_title
Ricotta Pantesca ,https://www.epicurious.com/recipes/food/views/ricotta-pantesca-13806,True,exact_title,11,0,found_on_page_1_exact_title
Roasted Cauliflower and Radicchio Salad ,https://www.epicurious.com/recipes/food/views/roasted-cauliflower-and-radicchio-salad-230966,True,exact_title,24,1,found_on_page_2_exact_title
Korean-Style Grilled Beef Short Ribs and Scallions ,https://www.epicurious.com/recipes/food/views/korean-style-grilled-beef-short-ribs-and-scallions-12552,True,exact_title,12,0,found_on_page_1_exact_title
Herbed Penne and Cucumber Salad ,https://www.epicurious.com/recipes/food/views/herbed-penne-and-cucumber-salad-12127,True,exact_title,12,0,found_on_page_1_exact_title
Grilled Chili-Rubbed Lamb Chops ,https://www.epicurious.com/recipes/food/views/grilled-chili-rubbed-lamb-chops-11693,True,exact_title,12,0,found_on_page_1_exact_title
Ayran ,https://www.epicurious.com/recipes/food/views/ayran-201053,True,exact_title,12,0,found_on_page_1_exact_title
Lychee Compote with Raspberries and Champagne Gelée ,https://www.epicurious.com/recipes/food/views/lychee-compote-with-raspberries-and-champagne-gelee-103856,True,exact_title,12,0,found_on_page_1_exact_title
Orecchiette with Broccoli Rabe ,https://www.epicurious.com/recipes/food/views/orecchiette-with-broccoli-rabe-350,True,exact_title,12,0,found_on_page_1_exact_title
Buck's Fizz I ,https://www.epicurious.com/recipes/food/views/bucks-fizz-i-102792,True,exact_title,12,0,found_on_page_1_exact_title
Pear Clafoutis ,https://www.epicurious.com/recipes/food/views/pear-clafoutis-1809,True,exact_title,12,0,found_on_page_1_exact_title
"Salmon Papillotes with Fennel, Potatoes, and Olives ",https://www.epicurious.com/recipes/food/views/salmon-papillotes-with-fennel-potatoes-and-olives-104017,True,exact_title,12,0,found_on_page_1_exact_title
Chicken with Ginger-Cilantro Pesto ,https://www.epicurious.com/recipes/food/views/chicken-with-ginger-cilantro-pesto-4505,True,exact_title,12,0,found_on_page_1_exact_title
Maple-Glazed Tofu with Spaghetti Squash ,https://www.epicurious.com/recipes/food/views/maple-glazed-tofu-with-spaghetti-squash-239218,True,exact_title,12,0,found_on_page_1_exact_title
Caramelized Onion and Goat Cheese Tarts ,https://www.epicurious.com/recipes/food/views/caramelized-onion-and-goat-cheese-tarts-100634,True,exact_title,12,0,found_on_page_1_exact_title
Cowboy Christmas Breakfast ,https://www.epicurious.com/recipes/food/views/cowboy-christmas-breakfast-231220,True,exact_title,11,0,found_on_page_1_exact_title
Skillet Corn Cake With Stewed Cherries ,https://www.epicurious.com/recipes/food/views/skillet-corn-cake-with-stewed-cherries,True,exact_title,12,0,found_on_page_1_exact_title
"Orzo with Feta, Green Beans, and Tomatoes ",https://www.epicurious.com/recipes/food/views/orzo-with-feta-green-beans-and-tomatoes-15202,True,exact_title,12,0,found_on_page_1_exact_title
Split-Pea Soup with Chorizo ,https://www.epicurious.com/recipes/food/views/split-pea-soup-with-chorizo-11594,True,exact_title,12,0,found_on_page_1_exact_title
"Handmade Pasta with Pancetta, Cherry Tomatoes, and Herbs ",https://www.epicurious.com/recipes/food/views/handmade-pasta-with-pancetta-cherry-tomatoes-and-herbs-235846,True,exact_title,12,0,found_on_page_1_exact_title
Citrus Collards with Raisins Redux ,,False,,60,5,no_new_candidates_stopped_pagination
Mushroom Crepes with Poblano Chile Sauce ,https://www.epicurious.com/recipes/food/views/mushroom-crepes-with-poblano-chile-sauce-108023,True,exact_title,12,0,found_on_page_1_exact_title
Tuscan Oven Grains and Greens ,https://www.epicurious.com/recipes/food/views/tuscan-oven-grains-and-greens-107346,True,exact_title,12,0,found_on_page_1_exact_title
Seafood Stew ,https://www.epicurious.com/recipes/food/views/seafood-stew-for-two-56390116,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
"""La Brea Tar Pit"" Chicken Wings ",https://www.epicurious.com/recipes/food/views/-la-brea-tar-pit-chicken-wings-100849,True,exact_title,12,0,found_on_page_1_exact_title
Spicy Avocado-Stuffed Eggs ,https://www.epicurious.com/recipes/food/views/spicy-avocado-stuffed-eggs-238004,True,exact_title,12,0,found_on_page_1_exact_title
Glazed Onions ,https://www.epicurious.com/recipes/food/views/glazed-onions-5348,True,exact_title,11,0,found_on_page_1_exact_title
Almond Sablé Dough ,https://www.epicurious.com/recipes/food/views/almond-sable-dough-356413,True,exact_title,12,0,found_on_page_1_exact_title
Three-Herb Pesto ,https://www.epicurious.com/recipes/food/views/three-herb-pesto-13717,True,exact_title,12,0,found_on_page_1_exact_title
Pumpkin Tart with Anise-Seed Crust ,https://www.epicurious.com/recipes/food/views/pumpkin-tart-with-anise-seed-crust-350585,True,exact_title,12,0,found_on_page_1_exact_title
Bruschette with Chickpea Purée and Arugula ,https://www.epicurious.com/recipes/food/views/bruschette-with-chickpea-puree-and-arugula-230961,True,exact_title,12,0,found_on_page_1_exact_title
Peanut and Scallion Relish ,https://www.epicurious.com/recipes/food/views/peanut-and-scallion-relish-51224040,True,exact_title,12,0,found_on_page_1_exact_title
Chopped Arugula Salad ,https://www.epicurious.com/recipes/food/views/chopped-arugula-salad-230965,True,exact_title,24,1,found_on_page_2_exact_title
Pear and Raisin Mince Pie with Lattice Crust ,https://www.epicurious.com/recipes/food/views/pear-and-raisin-mince-pie-with-lattice-crust-104044,True,exact_title,12,0,found_on_page_1_exact_title
Blueberries in Gin Syrup ,https://www.epicurious.com/recipes/food/views/blueberries-in-gin-syrup-243194,True,exact_title,12,0,found_on_page_1_exact_title
Roast Chicken with Dried Fruit and Almonds ,https://www.epicurious.com/recipes/food/views/roast-chicken-with-dried-fruit-and-almonds-236786,True,exact_title,24,1,found_on_page_2_exact_title
Sweet-Potato and Parsnip Purée ,https://www.epicurious.com/recipes/food/views/sweet-potato-and-parsnip-puree-104565,True,exact_title,12,0,found_on_page_1_exact_title
Maple Sweet Potato Bread ,https://www.epicurious.com/recipes/food/views/vegan-maple-sweet-potato-bread,True,exact_title,12,0,found_on_page_1_exact_title
Chicken and Root Vegetable Stew ,https://www.epicurious.com/recipes/food/views/chicken-and-root-vegetable-stew-105683,True,exact_title,60,4,found_on_page_5_exact_title
Green Bean and Roasted Tomato Salad ,https://www.epicurious.com/recipes/food/views/green-bean-and-roasted-tomato-salad-14065,True,exact_title,24,1,found_on_page_2_exact_title
Fruit Gratin with Calvados and Mascarpone ,https://www.epicurious.com/recipes/food/views/fruit-gratin-with-calvados-and-mascarpone-107382,True,exact_title,12,0,found_on_page_1_exact_title
"Steamed Whole Fish with Ginger, Scallions, and Soy ",https://www.epicurious.com/recipes/food/views/steamed-whole-fish-with-ginger-scallions-and-soy-51115200,True,exact_title,12,0,found_on_page_1_exact_title
Grilled Salmon with Basil and Mint ,https://www.epicurious.com/recipes/food/views/grilled-salmon-with-basil-and-mint-109533,True,exact_title,12,0,found_on_page_1_exact_title
Dominican Sancocho ,https://www.epicurious.com/recipes/food/views/dominican-sancocho-239991,True,exact_title,12,0,found_on_page_1_exact_title
Mexican Chocolate and Almond Cake ,https://www.epicurious.com/recipes/food/views/mexican-chocolate-and-almond-cake-1315,True,exact_title,12,0,found_on_page_1_exact_title
Sophisticated Stir-Fried Rice ,https://www.epicurious.com/recipes/food/views/sophisticated-stir-fried-rice-2009,True,exact_title,12,0,found_on_page_1_exact_title
Honeydew and Cantaloupe Mousse ,https://www.epicurious.com/recipes/food/views/honeydew-and-cantaloupe-mousse-12351,True,exact_title,12,0,found_on_page_1_exact_title
"Sausage, Apple and Rye-Bread Stuffing ",https://www.epicurious.com/recipes/food/views/sausage-apple-and-rye-bread-stuffing-14540,True,exact_title,12,0,found_on_page_1_exact_title
"Skillet Roast Chicken with Fennel, Parsnips, and Scallions ",https://www.epicurious.com/recipes/food/views/skillet-roast-chicken-with-fennel-parsnips-and-scallions-51259610,True,exact_title,12,0,found_on_page_1_exact_title
Herb Syrup ,https://www.epicurious.com/recipes/food/views/herb-syrup-358149,True,exact_title,11,0,found_on_page_1_exact_title
Grilled Lobster Salad with Avocado and Papaya ,https://www.epicurious.com/recipes/food/views/grilled-lobster-salad-with-avocado-and-papaya-5476,True,exact_title,12,0,found_on_page_1_exact_title
Peach Chutney ,https://www.epicurious.com/recipes/food/views/peach-chutney-106974,True,exact_title,12,0,found_on_page_1_exact_title
Arugula and Spinach Salad with Prosciutto and Creamy Mango Dressing ,https://www.epicurious.com/recipes/food/views/arugula-and-spinach-salad-with-prosciutto-and-creamy-mango-dressing-238302,True,exact_title,12,0,found_on_page_1_exact_title
Pasta with Three Cheeses Brown ,https://www.epicurious.com/recipes/food/views/pasta-with-three-cheeses-brown-10092,True,exact_title,12,0,found_on_page_1_exact_title
Maple Blueberry Parfait ,https://www.epicurious.com/recipes/food/views/maple-blueberry-parfait-354199,True,exact_title,12,0,found_on_page_1_exact_title
Roast Prime Ribs of Beef with Pink and Green Peppercorn Crust and Red-Wine Pan Sauce ,https://www.epicurious.com/recipes/food/views/roast-prime-ribs-of-beef-with-pink-and-green-peppercorn-crust-and-red-wine-pan-sauce-11003,True,exact_title,12,0,found_on_page_1_exact_title
Mixed Cherry Tomatoes with Tamarind Dressing ,https://www.epicurious.com/recipes/food/views/mixed-cherry-tomatoes-with-tamarind-dressing-105419,True,exact_title,12,0,found_on_page_1_exact_title
"Spinach, Pear and Green Bean Salad with Riesling Dressing ",https://www.epicurious.com/recipes/food/views/spinach-pear-and-green-bean-salad-with-riesling-dressing-15660,True,exact_title,12,0,found_on_page_1_exact_title
Roquefort Mayonnaise ,https://www.epicurious.com/recipes/food/views/roquefort-mayonnaise-5483,True,exact_title,12,0,found_on_page_1_exact_title
"Millet Burgers with Olives, Sun-Dried Tomatoes, and Pecorino ",https://www.epicurious.com/recipes/food/views/millet-burgers-with-olives-sun-dried-tomatoes-and-pecorino-51118800,True,exact_title,12,0,found_on_page_1_exact_title
Toasted Coconut Crêpe Cups with Pineapple à la Mode ,https://www.epicurious.com/recipes/food/views/toasted-coconut-crepe-cups-with-pineapple-a-la-mode-11767,True,exact_title,12,0,found_on_page_1_exact_title
Spinach and Garlic Dip with Pita Triangles and Vegetables ,https://www.epicurious.com/recipes/food/views/spinach-and-garlic-dip-with-pita-triangles-and-vegetables-4317,True,exact_title,12,0,found_on_page_1_exact_title
Protein Bars ,https://www.epicurious.com/recipes/food/views/protein-bars-51262650,True,exact_title,12,0,found_on_page_1_exact_title
Homemade Turkey Stock ,https://www.epicurious.com/recipes/food/views/homemade-turkey-stock,True,exact_title,12,0,found_on_page_1_exact_title
Cornish Hens with Roasted-Garlic Aïoli ,https://www.epicurious.com/recipes/food/views/cornish-hens-with-roasted-garlic-aioli-234989,True,exact_title,12,0,found_on_page_1_exact_title
Butter Pie Crust ,https://www.epicurious.com/recipes/food/views/butter-pie-crust-236477,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
Strawberry Cup ,https://www.epicurious.com/recipes/food/views/strawberry-cup-232653,True,exact_title,12,0,found_on_page_1_exact_title
Mai Tai ,https://www.epicurious.com/recipes/food/views/ba-syn-mai-tai,True,exact_title,12,0,found_on_page_1_exact_title
Pasta alla Norma ,https://www.epicurious.com/recipes/food/views/ba-syn-pasta-alla-norma-recipe,True,exact_title,12,0,found_on_page_1_exact_title
Candied-Fruit Pastry Cream ,https://www.epicurious.com/recipes/food/views/candied-fruit-pastry-cream-5324,True,exact_title,12,0,found_on_page_1_exact_title
Squash and Root Vegetable Slaw ,https://www.epicurious.com/recipes/food/views/squash-and-root-vegetable-slaw-51124270,True,exact_title,12,0,found_on_page_1_exact_title
Dry Corn Bread for Bread Pudding ,https://www.epicurious.com/recipes/food/views/dry-corn-bread-for-bread-pudding-14568,True,exact_title,12,0,found_on_page_1_exact_title
Whole Wheat-Crusted Chicken Breast Cutlets ,https://www.epicurious.com/recipes/food/views/whole-wheat-crusted-chicken-breast-cutlets-239147,True,exact_title,12,0,found_on_page_1_exact_title
Tomato Olive Caper Compote ,https://www.epicurious.com/recipes/food/views/tomato-olive-caper-compote-56389886,True,exact_title,12,0,found_on_page_1_exact_title
Moroccan Chickpea Soup ,https://www.epicurious.com/recipes/food/views/moroccan-chickpea-soup-104356,True,exact_title,12,0,found_on_page_1_exact_title
Three-Mushroom Dressing ,https://www.epicurious.com/recipes/food/views/three-mushroom-dressing-2766,True,exact_title,12,0,found_on_page_1_exact_title
Gravy Base ,https://www.epicurious.com/recipes/food/views/gravy-base-2765,True,exact_title,24,1,found_on_page_2_exact_title
Grilled Green Bean Salad with Red Onions and Tomatoes ,https://www.epicurious.com/recipes/food/views/grilled-green-bean-salad-with-red-onions-and-tomatoes-5697,True,exact_title,12,0,found_on_page_1_exact_title
Orange Aperol Sun ,https://www.epicurious.com/recipes/food/views/orange-aperol-sun-351541,True,exact_title,12,0,found_on_page_1_exact_title
Vanilla Cream and Glaze ,https://www.epicurious.com/recipes/food/views/vanilla-cream-and-glaze-51198900,True,exact_title,48,3,found_on_page_4_exact_title
Fideos with Mussels ,https://www.epicurious.com/recipes/food/views/fideos-with-mussels-231491,True,exact_title,12,0,found_on_page_1_exact_title
BLT Chicken with Rosemary-Lemon Mayonnaise ,https://www.epicurious.com/recipes/food/views/blt-chicken-with-rosemary-lemon-mayonnaise-242483,True,exact_title,12,0,found_on_page_1_exact_title
Traditional Crab Cakes '21' Club ,https://www.epicurious.com/recipes/food/views/traditional-crab-cakes-21-club-13282,True,exact_title,10,0,found_on_page_1_exact_title
"Roasted New Potatoes with Red Onion, Garlic, and Pancetta ",https://www.epicurious.com/recipes/food/views/roasted-new-potatoes-with-red-onion-garlic-and-pancetta-361812,True,exact_title,12,0,found_on_page_1_exact_title
